customer_key,customer_id,email,first_name,last_name,full_name,phone,city,state,postcode,loyalty_number,registration_date,customer_segment,is_active,effective_date,expiry_date,is_current,created_timestamp
CK_CU000684,CU000684,ava.jones684@email.com,Ava,Jones,Ava Jones,460489838,Adelaide,,,RW00000684,2023-05-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000685,CU000685,isabella.davis685@email.com,Isabella,Davis,Isabella Davis,497464618,Adelaide,,,RW00000685,2023-09-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000686,CU000686,emma.miller686@email.com,Emma,Miller,Emma Miller,423562186,Brisbane,,,RW00000686,2022-10-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000687,CU000687,isabella.johnson687@email.com,Isabella,Johnson,Isabella Johnson,429262830,Melbourne,,,RW00000687,2023-07-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000688,CU000688,oliver.davis688@email.com,Oliver,Davis,Oliver Davis,426255472,Newcastle,,,RW00000688,2025-02-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000689,CU000689,jack.jones689@email.com,Jack,Jones,Jack Jones,432672184,Brisbane,,,RW00000689,2024-02-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000690,CU000690,ava.rodriguez690@email.com,Ava,Rodriguez,Ava Rodriguez,497850479,Canberra,,,RW00000690,2025-03-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000691,CU000691,emma.smith691@email.com,Emma,Smith,Emma Smith,442852250,Melbourne,,,RW00000691,2024-06-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000692,CU000692,james.jones692@email.com,James,Jones,James Jones,447588795,Melbourne,,,RW00000692,2024-08-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000693,CU000693,isabella.johnson693@email.com,Isabella,Johnson,Isabella Johnson,447866702,Brisbane,,,RW00000693,2025-07-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000694,CU000694,charlotte.brown694@email.com,Charlotte,Brown,Charlotte Brown,490667544,Adelaide,,,RW00000694,2024-03-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000695,CU000695,sophia.rodriguez695@email.com,Sophia,Rodriguez,Sophia Rodriguez,428045412,Sydney,,,RW00000695,2024-10-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000696,CU000696,isabella.davis696@email.com,Isabella,Davis,Isabella Davis,421611074,Sydney,,,RW00000696,2022-10-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000697,CU000697,sophia.rodriguez697@email.com,Sophia,Rodriguez,Sophia Rodriguez,455262578,Melbourne,,,RW00000697,2024-01-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000698,CU000698,charlotte.smith698@email.com,Charlotte,Smith,Charlotte Smith,410960388,Adelaide,,,RW00000698,2024-05-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000699,CU000699,emma.brown699@email.com,Emma,Brown,Emma Brown,457443920,Canberra,,,RW00000699,2025-06-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000700,CU000700,ava.rodriguez700@email.com,Ava,Rodriguez,Ava Rodriguez,431682890,Newcastle,,,RW00000700,2024-07-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000701,CU000701,sophia.smith701@email.com,Sophia,Smith,Sophia Smith,458131656,Canberra,,,RW00000701,2023-01-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000702,CU000702,thomas.johnson702@email.com,Thomas,Johnson,Thomas Johnson,468262744,Canberra,,,RW00000702,2024-03-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000703,CU000703,oliver.miller703@email.com,Oliver,Miller,Oliver Miller,494078715,Wollongong,,,RW00000703,2024-05-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000704,CU000704,william.williams704@email.com,William,Williams,William Williams,482927540,Wollongong,,,RW00000704,2023-11-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000705,CU000705,isabella.brown705@email.com,Isabella,Brown,Isabella Brown,490225087,Sydney,,,RW00000705,2025-04-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000706,CU000706,thomas.williams706@email.com,Thomas,Williams,Thomas Williams,415498651,Perth,,,RW00000706,2025-06-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000707,CU000707,ava.miller707@email.com,Ava,Miller,Ava Miller,487614404,Brisbane,,,RW00000707,2024-07-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000708,CU000708,thomas.rodriguez708@email.com,Thomas,Rodriguez,Thomas Rodriguez,483196352,Brisbane,,,RW00000708,2023-01-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000709,CU000709,emma.garcia709@email.com,Emma,Garcia,Emma Garcia,436315089,Newcastle,,,RW00000709,2025-06-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000710,CU000710,william.brown710@email.com,William,Brown,William Brown,440828129,Melbourne,,,RW00000710,2024-09-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000711,CU000711,charlotte.williams711@email.com,Charlotte,Williams,Charlotte Williams,440503105,Adelaide,,,RW00000711,2025-04-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000712,CU000712,sophia.smith712@email.com,Sophia,Smith,Sophia Smith,457225672,Wollongong,,,RW00000712,2024-05-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000713,CU000713,jack.williams713@email.com,Jack,Williams,Jack Williams,422537730,Canberra,,,RW00000713,2025-08-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000714,CU000714,charlotte.smith714@email.com,Charlotte,Smith,Charlotte Smith,472381194,Sydney,,,RW00000714,2023-08-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000715,CU000715,ava.miller715@email.com,Ava,Miller,Ava Miller,493698339,Adelaide,,,RW00000715,2022-11-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000716,CU000716,emma.martinez716@email.com,Emma,Martinez,Emma Martinez,442904575,Adelaide,,,RW00000716,2022-11-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000717,CU000717,sophia.smith717@email.com,Sophia,Smith,Sophia Smith,498225200,Sydney,,,RW00000717,2025-05-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000718,CU000718,emma.jones718@email.com,Emma,Jones,Emma Jones,464409002,Newcastle,,,RW00000718,2024-10-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000719,CU000719,oliver.martinez719@email.com,Oliver,Martinez,Oliver Martinez,460290786,Canberra,,,RW00000719,2025-01-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000720,CU000720,sophia.martinez720@email.com,Sophia,Martinez,Sophia Martinez,417866693,Wollongong,,,RW00000720,2025-02-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000721,CU000721,sophia.garcia721@email.com,Sophia,Garcia,Sophia Garcia,496862733,Canberra,,,RW00000721,2023-02-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000722,CU000722,james.johnson722@email.com,James,Johnson,James Johnson,463642522,Newcastle,,,RW00000722,2025-05-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000723,CU000723,sophia.miller723@email.com,Sophia,Miller,Sophia Miller,466673781,Brisbane,,,RW00000723,2022-11-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000724,CU000724,william.davis724@email.com,William,Davis,William Davis,437894157,Melbourne,,,RW00000724,2024-11-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000725,CU000725,emma.rodriguez725@email.com,Emma,Rodriguez,Emma Rodriguez,432041346,Newcastle,,,RW00000725,2024-12-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000726,CU000726,emma.smith726@email.com,Emma,Smith,Emma Smith,448694498,Canberra,,,RW00000726,2024-05-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000727,CU000727,isabella.brown727@email.com,Isabella,Brown,Isabella Brown,466420102,Canberra,,,RW00000727,2025-07-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000728,CU000728,ava.rodriguez728@email.com,Ava,Rodriguez,Ava Rodriguez,442508903,Canberra,,,RW00000728,2023-06-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000729,CU000729,ava.jones729@email.com,Ava,Jones,Ava Jones,486627679,Perth,,,RW00000729,2023-08-31,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000730,CU000730,sophia.rodriguez730@email.com,Sophia,Rodriguez,Sophia Rodriguez,432714312,Wollongong,,,RW00000730,2023-03-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000731,CU000731,emma.garcia731@email.com,Emma,Garcia,Emma Garcia,426190017,Melbourne,,,RW00000731,2024-11-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000732,CU000732,william.brown732@email.com,William,Brown,William Brown,456401699,Melbourne,,,RW00000732,2022-12-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000733,CU000733,ava.miller733@email.com,Ava,Miller,Ava Miller,459678962,Canberra,,,RW00000733,2023-04-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000734,CU000734,james.davis734@email.com,James,Davis,James Davis,480255352,Sydney,,,RW00000734,2024-08-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000735,CU000735,ava.miller735@email.com,Ava,Miller,Ava Miller,481315773,Canberra,,,RW00000735,2024-02-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000736,CU000736,jack.smith736@email.com,Jack,Smith,Jack Smith,496375689,Perth,,,RW00000736,2025-08-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000737,CU000737,thomas.williams737@email.com,Thomas,Williams,Thomas Williams,479513331,Sydney,,,RW00000737,2025-09-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000738,CU000738,charlotte.martinez738@email.com,Charlotte,Martinez,Charlotte Martinez,479021539,Canberra,,,RW00000738,2023-05-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000739,CU000739,emma.jones739@email.com,Emma,Jones,Emma Jones,461587204,Canberra,,,RW00000739,2024-01-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000740,CU000740,charlotte.miller740@email.com,Charlotte,Miller,Charlotte Miller,438312404,Adelaide,,,RW00000740,2024-07-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000741,CU000741,emma.brown741@email.com,Emma,Brown,Emma Brown,470796055,Perth,,,RW00000741,2023-07-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000742,CU000742,ava.smith742@email.com,Ava,Smith,Ava Smith,473552850,Canberra,,,RW00000742,2023-12-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000743,CU000743,william.davis743@email.com,William,Davis,William Davis,438179573,Adelaide,,,RW00000743,2024-06-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000744,CU000744,jack.brown744@email.com,Jack,Brown,Jack Brown,410975768,Adelaide,,,RW00000744,2024-12-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000745,CU000745,jack.brown745@email.com,Jack,Brown,Jack Brown,454923637,Canberra,,,RW00000745,2025-01-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000746,CU000746,isabella.jones746@email.com,Isabella,Jones,Isabella Jones,467252162,Newcastle,,,RW00000746,2023-01-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000747,CU000747,ava.johnson747@email.com,Ava,Johnson,Ava Johnson,466151546,Adelaide,,,RW00000747,2024-04-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000748,CU000748,sophia.garcia748@email.com,Sophia,Garcia,Sophia Garcia,423767101,Brisbane,,,RW00000748,2023-09-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000749,CU000749,sophia.garcia749@email.com,Sophia,Garcia,Sophia Garcia,432351884,Adelaide,,,RW00000749,2023-11-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000750,CU000750,sophia.rodriguez750@email.com,Sophia,Rodriguez,Sophia Rodriguez,418395083,Perth,,,RW00000750,2023-10-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000751,CU000751,emma.rodriguez751@email.com,Emma,Rodriguez,Emma Rodriguez,461208083,Brisbane,,,RW00000751,2024-07-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000752,CU000752,oliver.martinez752@email.com,Oliver,Martinez,Oliver Martinez,475939012,Sydney,,,RW00000752,2024-02-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000753,CU000753,isabella.davis753@email.com,Isabella,Davis,Isabella Davis,434625931,Newcastle,,,RW00000753,2024-07-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000754,CU000754,jack.jones754@email.com,Jack,Jones,Jack Jones,465137980,Perth,,,RW00000754,2023-09-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000755,CU000755,oliver.williams755@email.com,Oliver,Williams,Oliver Williams,417088199,Canberra,,,RW00000755,2023-11-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000756,CU000756,james.martinez756@email.com,James,Martinez,James Martinez,424834477,Canberra,,,RW00000756,2024-06-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000757,CU000757,james.smith757@email.com,James,Smith,James Smith,458122424,Adelaide,,,RW00000757,2025-06-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000758,CU000758,james.smith758@email.com,James,Smith,James Smith,424783208,Adelaide,,,RW00000758,2024-08-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000759,CU000759,oliver.johnson759@email.com,Oliver,Johnson,Oliver Johnson,495917429,Sydney,,,RW00000759,2024-04-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000760,CU000760,sophia.johnson760@email.com,Sophia,Johnson,Sophia Johnson,491231304,Brisbane,,,RW00000760,2023-12-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000761,CU000761,james.miller761@email.com,James,Miller,James Miller,484847314,Wollongong,,,RW00000761,2023-05-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000762,CU000762,sophia.brown762@email.com,Sophia,Brown,Sophia Brown,444057650,Wollongong,,,RW00000762,2024-05-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000763,CU000763,jack.brown763@email.com,Jack,Brown,Jack Brown,443001204,Perth,,,RW00000763,2024-11-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000764,CU000764,sophia.smith764@email.com,Sophia,Smith,Sophia Smith,416428038,Sydney,,,RW00000764,2024-03-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000765,CU000765,oliver.garcia765@email.com,Oliver,Garcia,Oliver Garcia,491758515,Wollongong,,,RW00000765,2024-05-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000766,CU000766,sophia.rodriguez766@email.com,Sophia,Rodriguez,Sophia Rodriguez,489622250,Sydney,,,RW00000766,2024-01-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000767,CU000767,james.smith767@email.com,James,Smith,James Smith,426350620,Perth,,,RW00000767,2024-01-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000768,CU000768,oliver.brown768@email.com,Oliver,Brown,Oliver Brown,468039265,Wollongong,,,RW00000768,2024-05-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000769,CU000769,oliver.garcia769@email.com,Oliver,Garcia,Oliver Garcia,483629597,Sydney,,,RW00000769,2024-10-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000770,CU000770,william.miller770@email.com,William,Miller,William Miller,441383037,Perth,,,RW00000770,2023-07-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000771,CU000771,william.miller771@email.com,William,Miller,William Miller,446209639,Brisbane,,,RW00000771,2024-04-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000772,CU000772,charlotte.johnson772@email.com,Charlotte,Johnson,Charlotte Johnson,499050889,Wollongong,,,RW00000772,2025-02-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000773,CU000773,jack.garcia773@email.com,Jack,Garcia,Jack Garcia,430014097,Sydney,,,RW00000773,2023-10-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000774,CU000774,isabella.rodriguez774@email.com,Isabella,Rodriguez,Isabella Rodriguez,482233606,Brisbane,,,RW00000774,2024-06-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000775,CU000775,oliver.martinez775@email.com,Oliver,Martinez,Oliver Martinez,446009516,Wollongong,,,RW00000775,2024-12-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000776,CU000776,william.johnson776@email.com,William,Johnson,William Johnson,481285981,Brisbane,,,RW00000776,2025-07-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000777,CU000777,isabella.miller777@email.com,Isabella,Miller,Isabella Miller,497839807,Sydney,,,RW00000777,2024-09-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000778,CU000778,ava.jones778@email.com,Ava,Jones,Ava Jones,448077719,Perth,,,RW00000778,2023-05-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000779,CU000779,emma.garcia779@email.com,Emma,Garcia,Emma Garcia,468796848,Brisbane,,,RW00000779,2023-05-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000780,CU000780,james.davis780@email.com,James,Davis,James Davis,430920070,Melbourne,,,RW00000780,2023-11-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000781,CU000781,james.garcia781@email.com,James,Garcia,James Garcia,456544031,Perth,,,RW00000781,2023-07-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000782,CU000782,jack.garcia782@email.com,Jack,Garcia,Jack Garcia,426439505,Wollongong,,,RW00000782,2024-01-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000783,CU000783,ava.smith783@email.com,Ava,Smith,Ava Smith,482439182,Wollongong,,,RW00000783,2022-11-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000784,CU000784,emma.miller784@email.com,Emma,Miller,Emma Miller,485170245,Adelaide,,,RW00000784,2023-02-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000785,CU000785,emma.martinez785@email.com,Emma,Martinez,Emma Martinez,456710772,Sydney,,,RW00000785,2024-12-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000786,CU000786,william.brown786@email.com,William,Brown,William Brown,483021335,Melbourne,,,RW00000786,2025-07-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000787,CU000787,isabella.jones787@email.com,Isabella,Jones,Isabella Jones,446476492,Sydney,,,RW00000787,2024-10-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000788,CU000788,james.davis788@email.com,James,Davis,James Davis,483379283,Adelaide,,,RW00000788,2023-11-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000789,CU000789,william.brown789@email.com,William,Brown,William Brown,423263342,Adelaide,,,RW00000789,2022-10-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000790,CU000790,isabella.miller790@email.com,Isabella,Miller,Isabella Miller,430275571,Newcastle,,,RW00000790,2024-06-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000791,CU000791,ava.martinez791@email.com,Ava,Martinez,Ava Martinez,484005118,Canberra,,,RW00000791,2024-02-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000792,CU000792,oliver.williams792@email.com,Oliver,Williams,Oliver Williams,452019479,Sydney,,,RW00000792,2025-05-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000793,CU000793,jack.miller793@email.com,Jack,Miller,Jack Miller,474825114,Sydney,,,RW00000793,2024-05-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000794,CU000794,oliver.davis794@email.com,Oliver,Davis,Oliver Davis,433382211,Adelaide,,,RW00000794,2022-10-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000795,CU000795,thomas.garcia795@email.com,Thomas,Garcia,Thomas Garcia,427645609,Newcastle,,,RW00000795,2023-06-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000796,CU000796,william.garcia796@email.com,William,Garcia,William Garcia,476937664,Brisbane,,,RW00000796,2023-07-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000797,CU000797,ava.martinez797@email.com,Ava,Martinez,Ava Martinez,497034823,Newcastle,,,RW00000797,2023-11-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000798,CU000798,oliver.garcia798@email.com,Oliver,Garcia,Oliver Garcia,463870323,Sydney,,,RW00000798,2023-04-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000799,CU000799,sophia.rodriguez799@email.com,Sophia,Rodriguez,Sophia Rodriguez,498800613,Melbourne,,,RW00000799,2022-12-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000800,CU000800,charlotte.miller800@email.com,Charlotte,Miller,Charlotte Miller,478112736,Adelaide,,,RW00000800,2023-07-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000801,CU000801,jack.davis801@email.com,Jack,Davis,Jack Davis,441284930,Wollongong,,,RW00000801,2025-02-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000802,CU000802,emma.rodriguez802@email.com,Emma,Rodriguez,Emma Rodriguez,475076927,Wollongong,,,RW00000802,2023-04-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000803,CU000803,sophia.davis803@email.com,Sophia,Davis,Sophia Davis,492089316,Melbourne,,,RW00000803,2025-03-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000804,CU000804,jack.smith804@email.com,Jack,Smith,Jack Smith,417193405,Canberra,,,RW00000804,2023-12-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000805,CU000805,james.garcia805@email.com,James,Garcia,James Garcia,488789321,Perth,,,RW00000805,2025-03-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000806,CU000806,charlotte.rodriguez806@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,490168555,Sydney,,,RW00000806,2025-03-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000807,CU000807,ava.brown807@email.com,Ava,Brown,Ava Brown,494250695,Perth,,,RW00000807,2025-06-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000808,CU000808,charlotte.johnson808@email.com,Charlotte,Johnson,Charlotte Johnson,467481970,Newcastle,,,RW00000808,2022-11-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000809,CU000809,sophia.smith809@email.com,Sophia,Smith,Sophia Smith,444573900,Brisbane,,,RW00000809,2025-03-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000810,CU000810,isabella.rodriguez810@email.com,Isabella,Rodriguez,Isabella Rodriguez,430662282,Sydney,,,RW00000810,2023-07-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000811,CU000811,sophia.miller811@email.com,Sophia,Miller,Sophia Miller,413382915,Perth,,,RW00000811,2025-04-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000812,CU000812,charlotte.williams812@email.com,Charlotte,Williams,Charlotte Williams,461892793,Wollongong,,,RW00000812,2024-03-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000813,CU000813,isabella.martinez813@email.com,Isabella,Martinez,Isabella Martinez,442379133,Sydney,,,RW00000813,2024-09-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000814,CU000814,james.johnson814@email.com,James,Johnson,James Johnson,485517863,Melbourne,,,RW00000814,2025-08-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000815,CU000815,isabella.miller815@email.com,Isabella,Miller,Isabella Miller,440758677,Adelaide,,,RW00000815,2023-07-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000816,CU000816,charlotte.miller816@email.com,Charlotte,Miller,Charlotte Miller,468688171,Perth,,,RW00000816,2025-06-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000817,CU000817,sophia.miller817@email.com,Sophia,Miller,Sophia Miller,496896748,Adelaide,,,RW00000817,2023-12-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000818,CU000818,charlotte.williams818@email.com,Charlotte,Williams,Charlotte Williams,460660122,Brisbane,,,RW00000818,2025-02-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000819,CU000819,william.jones819@email.com,William,Jones,William Jones,476306547,Melbourne,,,RW00000819,2023-11-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000820,CU000820,charlotte.miller820@email.com,Charlotte,Miller,Charlotte Miller,421554087,Adelaide,,,RW00000820,2024-07-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
